n;date_hour;t_puna;ilum_puna;t_forest;ilum_forest;temp_puna;hr_puna;temp_forest;hr_forest
14520;02/12/26 11:30:00PM;12.497;0;12.207;288;;;;
14521;02/13/26 12:00:00AM;12.594;0;11.625;126;;;;
14522;02/13/26 12:30:00AM;11.431;0;10.161;18;;;;
14523;02/13/26 01:00:00AM;8.581;0;8.879;11;;;;
14524;02/13/26 01:30:00AM;8.082;0;7.882;0;;;;
14525;02/13/26 02:00:00AM;9.176;0;7.079;0;;;;
14526;02/13/26 02:30:00AM;8.481;0;6.471;0;;;;
14527;02/13/26 03:00:00AM;8.581;0;6.166;0;;;;
14528;02/13/26 03:30:00AM;7.582;0;5.86;0;;;;
14529;02/13/26 04:00:00AM;6.775;0;5.655;0;;;;
14530;02/13/26 04:30:00AM;7.381;0;5.45;0;;;;
14531;02/13/26 05:00:00AM;6.775;0;5.45;0;;;;
14532;02/13/26 05:30:00AM;7.179;0;5.552;0;;;;
14533;02/13/26 06:00:00AM;7.179;0;5.347;0;;;;
14534;02/13/26 06:30:00AM;6.877;0;5.45;0;;;;
14535;02/13/26 07:00:00AM;6.978;0;5.347;0;;;;
14536;02/13/26 07:30:00AM;6.674;0;5.45;0;;;;
14537;02/13/26 08:00:00AM;6.775;0;5.86;0;;;;
14538;02/13/26 08:30:00AM;6.775;0;5.962;0;;;;
14539;02/13/26 09:00:00AM;6.877;0;6.064;0;;;;
14540;02/13/26 09:30:00AM;6.775;0;6.166;0;;;;
14541;02/13/26 10:00:00AM;6.775;0;6.166;0;;;;
14542;02/13/26 10:30:00AM;6.674;0;5.655;0;;;;
14543;02/13/26 11:00:00AM;6.37;0;5.347;0;;;;
14544;02/13/26 11:30:00AM;5.141;0;4.934;0;;;;
14545;02/13/26 12:00:00PM;4.415;0;4.934;0;;;;
14546;02/13/26 12:30:00PM;4.415;0;4.831;0;;;;
14547;02/13/26 01:00:00PM;4.623;0;4.934;7;;;;
14548;02/13/26 01:30:00PM;5.141;0;5.244;38;;;;
14549;02/13/26 02:00:00PM;6.064;0;6.166;70;;;;
14550;02/13/26 02:30:00PM;6.978;0;7.079;67;;;;
14551;02/13/26 03:00:00PM;7.782;0;7.782;76;;;;
14552;02/13/26 03:30:00PM;8.581;0;8.879;168;;;;
14553;02/13/26 04:00:00PM;8.978;0;8.68;144;;;;
14554;02/13/26 04:30:00PM;9.373;0;9.373;192;;;;
14555;02/13/26 05:00:00PM;9.472;0;9.669;136;;;;
14556;02/13/26 05:30:00PM;9.866;0;11.139;184;;;;
14557;02/13/26 06:00:00PM;10.455;0;11.625;320;;;;
14558;02/13/26 06:30:00PM;11.431;3;12.69;232;;;;
14559;02/13/26 07:00:00PM;13.654;1;13.75;256;;;;
14560;02/13/26 07:30:00PM;13.942;0;12.69;248;;;;
14561;02/13/26 08:00:00PM;12.594;0;10.846;136;;;;
14562;02/13/26 08:30:00PM;11.625;0;10.553;256;;;;
14563;02/13/26 09:00:00PM;12.304;0;10.357;111;;;;
14564;02/13/26 09:30:00PM;11.722;0;10.161;87;;;;
14565;02/13/26 10:00:00PM;12.304;0;10.259;128;;;;
14566;02/13/26 10:30:00PM;12.594;0;9.866;56;;;;
14567;02/13/26 11:00:00PM;12.883;0;9.768;52;;;;
14568;02/13/26 11:30:00PM;12.883;0;9.571;68;;;;
14569;02/14/26 12:00:00AM;11.431;0;9.275;57;;;;
14570;02/14/26 12:30:00AM;11.334;0;8.978;22;;;;
14571;02/14/26 01:00:00AM;10.553;0;8.581;11;;;;
14572;02/14/26 01:30:00AM;10.944;0;7.682;0;;;;
14573;02/14/26 02:00:00AM;9.373;0;6.978;0;;;;
14574;02/14/26 02:30:00AM;9.275;0;6.674;0;;;;
14575;02/14/26 03:00:00AM;8.382;0;6.775;0;;;;
14576;02/14/26 03:30:00AM;8.779;0;6.674;0;;;;
14577;02/14/26 04:00:00AM;8.082;0;6.877;0;;;;
14578;02/14/26 04:30:00AM;7.882;0;6.877;0;;;;
14579;02/14/26 05:00:00AM;7.481;0;6.877;0;;;;
14580;02/14/26 05:30:00AM;7.782;0;6.978;0;;;;
14581;02/14/26 06:00:00AM;7.983;0;7.079;0;;;;
14582;02/14/26 06:30:00AM;7.782;0;7.179;0;;;;
14583;02/14/26 07:00:00AM;7.782;0;7.179;0;;;;
14584;02/14/26 07:30:00AM;7.481;0;6.978;0;;;;
14585;02/14/26 08:00:00AM;7.079;0;6.674;0;;;;
14586;02/14/26 08:30:00AM;7.481;0;6.064;0;;;;
14587;02/14/26 09:00:00AM;7.481;0;5.757;0;;;;
14588;02/14/26 09:30:00AM;6.877;0;5.347;0;;;;
14589;02/14/26 10:00:00AM;6.573;0;5.655;0;;;;
14590;02/14/26 10:30:00AM;6.471;0;5.962;0;;;;
14591;02/14/26 11:00:00AM;6.471;0;6.064;0;;;;
14592;02/14/26 11:30:00AM;6.573;0;6.166;0;;;;
14593;02/14/26 12:00:00PM;6.674;0;6.268;0;;;;
14594;02/14/26 12:30:00PM;6.775;0;6.471;0;;;;
14595;02/14/26 01:00:00PM;6.37;0;6.877;0;;;;
14596;02/14/26 01:30:00PM;5.962;0;6.775;4;;;;
14597;02/14/26 02:00:00PM;6.064;0;6.674;30;;;;
14598;02/14/26 02:30:00PM;6.268;0;6.877;46;;;;
14599;02/14/26 03:00:00PM;6.978;0;6.978;91;;;;
14600;02/14/26 03:30:00PM;7.882;0;7.582;144;;;;
14601;02/14/26 04:00:00PM;8.978;0;8.581;160;;;;
14602;02/14/26 04:30:00PM;9.965;0;9.373;168;;;;
14603;02/14/26 05:00:00PM;9.077;0;8.282;82;;;;
14604;02/14/26 05:30:00PM;9.669;0;9.373;192;;;;
14605;02/14/26 06:00:00PM;9.373;0;8.879;200;;;;
14606;02/14/26 06:30:00PM;9.373;0;9.768;336;;;;
14607;02/14/26 07:00:00PM;9.373;0;9.571;136;;;;
14608;02/14/26 07:30:00PM;9.176;0;9.669;144;;;;
14609;02/14/26 08:00:00PM;9.176;0;9.275;152;;;;
14610;02/14/26 08:30:00PM;9.669;0;9.176;136;;;;
14611;02/14/26 09:00:00PM;11.139;0;11.722;184;;;;
14612;02/14/26 09:30:00PM;11.916;0;9.768;117;;;;
14613;02/14/26 10:00:00PM;12.69;0;11.236;160;;;;
14614;02/14/26 10:30:00PM;12.883;0;11.041;144;;;;
14615;02/14/26 11:00:00PM;12.11;0;10.846;136;;;;
14616;02/14/26 11:30:00PM;10.553;0;10.161;58;;;;
14617;02/15/26 12:00:00AM;9.768;0;9.275;7;;;;
14618;02/15/26 12:30:00AM;9.176;0;8.581;4;;;;
14619;02/15/26 01:00:00AM;9.373;0;8.382;1;;;;
14620;02/15/26 01:30:00AM;9.571;0;7.983;0;;;;
14621;02/15/26 02:00:00AM;9.176;0;7.983;0;;;;
14622;02/15/26 02:30:00AM;9.077;0;7.682;0;;;;
14623;02/15/26 03:00:00AM;8.779;0;7.682;0;;;;
14624;02/15/26 03:30:00AM;9.176;0;7.481;0;;;;
14625;02/15/26 04:00:00AM;9.077;0;7.381;0;;;;
14626;02/15/26 04:30:00AM;8.879;0;7.179;0;;;;
14627;02/15/26 05:00:00AM;8.779;0;7.28;0;;;;
14628;02/15/26 05:30:00AM;8.68;0;7.28;0;;;;
14629;02/15/26 06:00:00AM;8.68;0;7.28;0;;;;
14630;02/15/26 06:30:00AM;8.581;0;7.28;0;;;;
